JOB,DNG,LOCATION,SUBJOB_COMBINED,REG HR_mean,REG HR_median,REG HR_std,sample_size,REG RT_mean,REG RT_median,REG RT_std,OT HR_mean,OT HR_median,OT HR_std,OT RT_mean,OT RT_median,OT RT_std,totalpay_mean,totalpay_median,totalpay_std,confidence_mean,confidence_max
ELECTRICIAN,DAY,CASCADIA,,8.0,8.0,0.0,4,69.965,65.53999999999999,15.79655975204728,0.25,0.25,0.28867513459481287,103.6975,97.06,23.69483962807092,583.985,572.85,122.33628645391089,0.575,0.65
WINCH DRIVER,NIGHT,VAN WHARVES,,8.0,8.0,0.0,4,68.825,68.825,2.1304224933097156,1.0,1.0,,102.9875,102.9875,2.906958605369766,576.97625,550.6,64.12076306665415,0.5375,0.65
WHEAT MACHINE,GRAVEYARD,ALLIANCE GRAIN,,7.5,7.5,0.0,4,86.9725,87.515,2.312622969703451,0.5,0.5,0.0,130.31625,131.39749999999998,3.7894532917031714,717.451875,722.06125,19.23267373670393,0.9,0.9
LABOUR,GRAVEYARD,FRASER SURREY,BLANK,6.5,6.5,0.0,4,85.845,86.05,2.387767437028429,,,,127.82999999999998,129.075,2.4899999999999958,557.9925000000001,559.325,15.520488340684825,0.6,0.6
BULLDOZER,DAY,WATERFRONT TRAIN. CNTR,,8.0,8.0,0.0,4,53.17,53.17,0.0,0.0,0.0,,79.755,79.755,0.0,425.36,425.36,0.0,0.5,0.5
LINES,NIGHT,VITERRA PAC,,4.125,4.0,0.25,4,79.075,79.075,10.859958563456864,,,,118.6125,118.6125,16.289937845185293,327.36,316.3,59.041111100655975,0.75,0.75
WINCH DRIVER,NIGHT,SQUAMISH,,8.0,8.0,0.0,3,68.21,66.98,2.1304224933097156,0.0,0.0,,102.14833333333333,100.47,2.906958605369766,705.19,695.35,17.043379946477724,0.5,0.5
FRONT END LOADER,DAY,BC SUGAR,,8.0,8.0,0.0,3,54.589999999999996,55.3,1.2297560733739008,,,,81.885,82.95,1.8446341100608648,436.71999999999997,442.4,9.838048586991206,0.39999999999999997,0.5
FIRST AID,DAY,SQUAMISH,SHIP (FA),8.0,8.0,0.0,3,66.86,55.8,19.156481931711788,0.0,0.0,0.0,100.04,83.45,28.734722897567675,694.39,605.91,153.2518554536943,0.6,0.6
FIRST AID,NIGHT,LYNNTERM,,8.0,8.0,0.0,3,73.01,66.98,10.444266369640323,1.0,1.0,,102.61,100.47,23.996673206926,610.665,615.595,72.48584879133298,0.5499999999999999,0.65
LOCKERMAN,DAY,CENTENNIAL,,8.0,8.0,0.0,3,54.09666666666667,53.17,1.6050337483471593,1.0,1.0,,81.03666666666666,79.755,2.2199117850341104,459.35833333333335,447.6,41.1571234215091,0.5499999999999999,0.65
LINES,NIGHT,FIBRECO,,3.3333333333333335,4.0,1.1547005383792515,3,75.94,69.67,10.85995856345686,,,,113.91000000000001,104.505,16.289937845185293,244.77333333333334,278.68,58.72806938196873,0.75,0.75
REACHSTACKER,DAY,FRASER SURREY,,8.0,8.0,0.0,3,56.29999999999999,56.3,0.0,0.5,0.5,0.0,83.95,83.95,0.0,478.3833333333334,492.375,24.234277549234555,0.6,0.65
FIRST AID,NIGHT,LYNNTERM,DOCK (FA),8.0,8.0,0.0,3,76.44,70.17,10.85995856345686,0.5,0.5,,114.41000000000001,105.005,16.289937845185293,629.0208333333334,613.8625,76.37662536459258,0.65,0.75
FIRST AID,NIGHT,LYNNTERM,SHIP (FA),8.0,8.0,0.0,3,76.44,70.17,10.859958563456864,,,,114.41000000000001,105.005,16.289937845185293,611.52,561.36,86.87966850765491,0.6,0.6
LINES,NIGHT,LYNNTERM,,3.3333333333333335,4.0,1.1547005383792515,3,75.94,69.67,10.85995856345686,,,,113.91000000000001,104.505,16.289937845185293,244.77333333333334,278.68,58.72806938196873,0.75,0.75
FIRST AID,GRAVEYARD,PORT MOODY,SHIP (FA),6.5,6.5,0.0,3,86.55,86.55,0.0,0.6666666666666666,0.5,0.28867513459481287,129.575,129.575,0.0,648.9583333333334,627.3625,37.40508056512285,0.75,0.75
LIQUID BULK,DAY,ANNACIS AUTO,,8.0,8.0,0.0,3,53.169999999999995,53.17,0.0,0.0,0.0,0.0,79.755,79.755,0.0,425.35999999999996,425.36,0.0,0.5,0.5
RUBBER TIRE GANTRY,DAY,CANADA PLACE,,7.666666666666667,8.0,0.5773502691896257,3,77.34666666666668,71.78,10.519664126450676,1.3333333333333333,1.0,0.5773502691896257,116.02,107.17,15.328649646984557,749.54,681.41,124.99684276012738,0.7333333333333334,0.9
(deleted option),GRAVEYARD,CENTENNIAL,,6.5,6.5,0.0,3,86.86,86.05,1.4029611541307945,,,,130.29,129.075,2.104441731196192,564.59,559.325,9.119247501850115,0.5,0.5
LINES,DAY,ALLIANCE GRAIN,,3.1666666666666665,4.0,1.4433756729740643,3,60.46,55.3,8.937382167055407,,,,90.69,82.95,13.40607325058311,182.85666666666665,221.2,66.41260146488264,0.75,0.75
WINCH DRIVER,NIGHT,LYNNTERM,,8.0,8.0,0.0,3,86.54,85.07,2.546114687126258,,,,129.64333333333335,127.605,3.5304968960945544,692.32,680.56,20.368917497010063,0.5,0.5
40 TON (TOP PICK),NIGHT,LYNNTERM,,8.0,8.0,0.0,3,70.67,70.67,0.0,,,,105.505,105.505,0.0,565.36,565.36,0.0,0.5,0.5
GEARPERSON,DAY,SQUAMISH,,8.0,8.0,0.0,3,53.879999999999995,53.17,1.2297560733738993,3.3333333333333335,1.0,4.932882862316247,81.03666666666666,79.755,2.2199117850341104,803.23,601.91,435.2227101438986,0.6,0.65
LIQUID BULK,NIGHT,ANNACIS AUTO,,8.0,8.0,0.0,3,79.04,85.07,10.444266369640317,,,,118.56,127.605,15.666399554460503,632.32,680.56,83.55413095712254,0.5,0.5
LINES,DAY,CENTENNIAL,,3.0,4.0,1.7320508075688772,3,60.67666666666667,55.95,8.755777140456086,,,,90.69,82.95,13.406073250583109,187.40666666666667,223.8,118.18986476569526,0.75,0.75
LABOUR,DAY,FRASER SURREY,SLINGMAN (LAB),8.0,8.0,0.0,3,59.75,55.3,9.611446301155723,,,,89.625,82.95,14.417169451733582,504.58500000000004,505.115,61.92170116364699,0.6,0.6
FIRST AID,NIGHT,VANTERM,,8.0,8.0,0.0,3,73.01,66.98,10.444266369640323,,,,109.515,100.47,15.666399554460499,584.08,535.84,83.55413095712258,0.5,0.5
LIFT TRUCK,DAY,DELTAPORT,,8.0,8.0,0.0,3,55.79999999999999,55.8,0.0,,,,83.45,83.45,0.0,446.3999999999999,446.4,0.0,0.5,0.5
LABOUR,DAY,CENTENNIAL,SLINGMAN (LAB),8.333333333333334,8.0,0.5773502691896258,3,55.29999999999999,55.3,0.0,,,,82.95,82.95,0.0,460.8333333333333,442.4,31.92746988618632,0.6833333333333332,0.85
FIRST AID,DAY,BC SUGAR,SHIP (FA),8.0,8.0,0.0,3,55.79999999999999,55.8,0.0,,,,83.45,83.45,0.0,446.3999999999999,446.4,0.0,0.6,0.6
LABOUR,GRAVEYARD,NEPTUNE,HOLD (LAB),6.5,6.5,0.0,3,86.86,86.05,1.4029611541307945,,,,130.29,129.075,2.1044417311961836,564.59,559.325,9.119247501850149,0.6,0.6
LABOUR,DAY,CENTENNIAL,COASTWISE (LAB),7.333333333333333,7.0,0.5773502691896257,3,66.69333333333333,56.3,18.874430675740488,1.0,1.0,1.0,99.54,82.95,28.73472289756767,585.16,553.0,153.38971543098975,0.8666666666666667,1.0
TRACTOR TRAILER,GRAVEYARD,FRASER SURREY,RAIL (TT),6.5,6.5,0.0,3,83.51,82.73,1.350999629903716,1.0,1.0,,111.08666666666666,124.095,22.531094255125147,626.3249999999999,620.475,10.13249722427789,0.65,0.75
CARPENTER,DAY,CENTENNIAL,,8.0,8.0,0.0,3,57.79999999999999,57.8,0.0,1.0,1.0,0.0,85.45,85.45,0.0,519.3666666666667,547.85,49.334580502253544,0.6,0.65
WHEAT MACHINE,GRAVEYARD,G3,,7.5,7.5,0.0,3,88.21999999999998,88.98,1.4482057864820193,0.3333333333333333,0.5,0.2886751345948129,132.05499999999998,133.22,2.1490521166319088,727.6775000000001,733.96,11.935929739655828,0.85,0.9
HEAD CHECKER,NIGHT,CENTENNIAL,RAIL PLNR -GOPHER  (HC),8.666666666666666,9.0,0.5773502691896258,3,83.96333333333332,70.32,23.630946517931385,1.0,1.0,0.0,125.62,105.155,35.44641977689709,857.85,738.035,270.7175233984678,0.9166666666666666,1.0
TRACTOR TRAILER,NIGHT,CENTENNIAL,,9.0,9.0,0.0,3,97.46999999999998,100.0,10.369132075540369,0.0,0.0,0.0,110.51666666666667,101.47,15.669286305806454,877.23,900.0,93.32218867986327,0.75,0.75
LABOUR,GRAVEYARD,PORT MOODY,BLANK,6.5,6.5,0.0,3,86.05,86.05,0.0,,,,129.075,129.075,0.0,559.325,559.325,0.0,0.6,0.6
LABOUR,NIGHT,NEPTUNE,JANITOR (LAB),8.0,8.0,0.0,3,69.67,69.67,0.0,,,,104.505,104.505,0.0,583.945,557.36,46.046570719218586,0.6,0.6
TRAINING,DAY,CARGILL,,8.0,8.0,0.0,3,66.36,55.3,19.156481931711788,,,,99.54,82.95,28.73472289756767,530.88,442.4,153.2518554536943,0.5,0.5
HEAD CHECKER,DAY,WATERFRONT TRAIN. CNTR,TOWER (HC),8.0,8.0,0.0,3,54.09666666666667,53.17,1.6050337483471593,0.5,0.5,0.7071067811865476,81.03666666666666,79.755,2.2199117850341104,459.35833333333335,447.6,41.1571234215091,0.5499999999999999,0.75
TRAINING,DAY,ALLIANCE GRAIN,,8.0,8.0,0.0,3,55.29999999999999,55.3,0.0,,,,82.95,82.95,0.0,442.3999999999999,442.4,0.0,0.5,0.5
TRAINER,DAY,CENTENNIAL,BLANK (TRNR),8.0,8.0,0.0,3,75.67555682333334,75.48,0.33871435378010506,2.0,2.0,0.0,103.13333333333333,112.35,15.963734943093145,755.2044545866667,828.54,127.02089065666803,0.7000000000000001,0.75
LABOUR,DAY,CASCADIA,,8.0,8.0,0.0,3,54.589999999999996,55.3,1.2297560733739008,,,,81.885,82.95,1.8446341100608648,436.71999999999997,442.4,9.838048586991206,0.5,0.5
WELDER,NIGHT,NEPTUNE,,8.0,8.0,0.0,3,75.92666666666666,69.67,13.234992759096366,1.0,1.0,,113.44833333333334,104.505,19.09161879813583,652.5366666666667,557.36,183.8029097520856,0.5499999999999999,0.65
LABOUR,DAY,BC SUGAR,SPARE (LAB),8.0,8.0,0.0,3,55.29999999999999,55.3,0.0,,,,82.95,82.95,0.0,442.3999999999999,442.4,0.0,0.6,0.6
TRAINER,NIGHT,PORT MOODY,BLANK (TRNR),8.0,8.0,0.0,3,102.40889047600001,106.0,6.219984151112483,,,,106.255,106.255,0.0,819.2711238080001,848.0,49.75987320889986,0.6,0.6
LABOUR,GRAVEYARD,CENTENNIAL,UTILITY (LAB),6.5,6.5,0.0,3,86.86,86.05,1.4029611541307945,,,,130.29,129.075,2.104441731196192,564.59,559.325,9.119247501850115,0.6,0.6
WELDER,NIGHT,CENTENNIAL,,8.0,8.0,0.0,3,76.77333333333333,72.17,10.215039565921092,0.5,0.0,0.8660254037844386,114.745,107.01,15.617113209553164,667.6916666666667,707.84,96.72296939369335,0.5499999999999999,0.65
STORESPERSON,DAY,VANTERM,,9.0,9.0,0.0,3,56.29999999999999,56.3,0.0,,,,83.95,83.95,0.0,506.7,506.7,0.0,0.75,0.75
TRAINING,NIGHT,RICHARDSON,,8.0,8.0,0.0,3,75.94,69.67,10.85995856345686,,,,113.91000000000001,104.505,16.289937845185293,607.52,557.36,86.87966850765488,0.5,0.5
TRACTOR TRAILER,DAY,FRASER SURREY,SHIP (TT),8.833333333333334,8.0,1.4433756729740645,3,58.13333333333333,53.17,8.596745508233527,0.5,0.5,,87.2,79.755,12.895118262350296,579.56,558.285,87.05458646734243,0.7333333333333334,0.85
LABOUR,GRAVEYARD,SQUAMISH,BLANK,7.0,6.5,0.8660254037844386,3,86.86,86.05,1.4029611541307945,,,,130.29,129.075,2.104441731196192,768.34,718.835,85.74517522869726,0.6833333333333332,0.85
TRAINING,NIGHT,ALLIANCE GRAIN,,8.0,8.0,0.0,3,82.21,88.48,10.85995856345686,,,,123.315,132.72,16.289937845185293,657.68,707.84,86.87966850765488,0.5,0.5
BULLDOZER,DAY,CENTENNIAL,,8.0,8.0,0.0,3,65.95333333333333,70.78,9.239595950761775,0.0,0.0,,98.43,106.17,13.406073250583109,527.6266666666667,566.24,73.9167676060942,0.5,0.5
TRACTOR TRAILER,DAY,NEPTUNE,SHIP (TT),7.833333333333333,8.0,0.28867513459481275,3,60.18333333333334,55.95,9.83858390894408,0.5,0.5,,90.05833333333332,83.6,14.642783489942524,487.365,447.6,88.83413800448562,0.7333333333333334,1.0
LABOUR,GRAVEYARD,SQUAMISH,SPARE (LAB),6.5,6.5,0.0,3,84.94333333333333,86.05,1.9168028937095516,,,,127.415,129.075,2.8752043405643306,711.6416666666668,718.835,12.459218809112132,0.6,0.6
WINCH DRIVER,DAY,CENTENNIAL,,8.0,8.0,0.0,2,62.475,62.475,13.159257197881649,,,,93.4625,93.4625,19.3853324062292,499.8,499.8,105.27405758305319,0.5,0.5
WELDER,GRAVEYARD,NEPTUNE,,6.25,6.25,0.3535533905932738,2,88.59,88.59,0.15556349186103965,1.5,1.5,,132.225,132.225,0.7000357133746885,652.4575,652.4575,109.3717413800292,0.7,0.9
TRAINING,NIGHT,CARGILL,,8.0,8.0,0.0,2,69.67,69.67,0.0,,,,104.505,104.505,0.0,557.36,557.36,0.0,0.5,0.5
LABOUR,DAY,PORT MOODY,JANITOR (LAB),8.0,8.0,0.0,2,55.3,55.3,0.0,,,,82.95,82.95,0.0,442.4,442.4,0.0,0.6,0.6
FIRST AID,NIGHT,DELTAPORT,SHIP (FA),8.0,8.0,0.0,2,79.575,79.575,13.30067855411896,1.0,1.0,,119.1125,119.1125,19.95101783117844,782.965,782.965,200.60619382262357,0.675,0.75
OB,NIGHT,VANTERM,,6.0,6.0,2.8284271247461903,2,69.67,69.67,0.0,,,,104.505,104.505,0.0,418.02,418.02,197.05651778106704,0.625,0.75
CARPENTER,DAY,VAN WHARVES,,8.0,8.0,0.0,2,53.17,53.17,0.0,0.0,0.0,0.0,79.755,79.755,0.0,425.36,425.36,0.0,0.5,0.5
FIRST AID,NIGHT,DELTAPORT,DOCK (FA),8.0,8.0,0.0,2,79.575,79.575,13.30067855411896,0.5,0.5,,119.1125,119.1125,19.95101783117844,729.31375,729.31375,88.07898843154932,0.675,0.75
DOCK CHECKER,NIGHT,NEPTUNE,,7.75,7.75,0.3535533905932738,2,77.98,77.98,15.556349186104045,1.75,1.75,0.3535533905932738,94.725,94.725,8.124656915833423,768.8,768.8,45.283118267186595,0.775,0.9
DOCK GANTRY,DAY,CASCADIA,,8.0,8.0,0.0,2,56.3,56.3,0.0,0.0,0.0,,83.95,83.95,0.0,450.4,450.4,0.0,0.5,0.5
FIRST AID,NIGHT,ANNACIS AUTO,SHIP (FA),8.0,8.0,0.0,2,70.17,70.17,0.0,,,,105.005,105.005,0.0,641.115,641.115,0.0,0.6,0.6
TRAINING,DAY,G3,,8.0,8.0,0.0,2,55.3,55.3,0.0,,,,82.95,82.95,0.0,442.4,442.4,0.0,0.5,0.5
DOCK GANTRY,GRAVEYARD,VAN WHARVES,,6.5,6.5,0.0,2,83.9,83.9,1.6546298679765086,3.5,3.5,3.5355339059327378,125.85,125.85,2.4819448019647905,981.4375,981.4375,425.505041112911,0.65,0.65
WINCH DRIVER,NIGHT,CENTENNIAL,,8.0,8.0,0.0,2,70.67,70.67,0.0,,,,105.505,105.505,0.0,565.36,565.36,0.0,0.5,0.5
WINCH DRIVER,DAY,CHEMTRADE,,8.0,8.0,0.0,2,80.63,80.63,12.515790027001898,1.0,1.0,0.0,120.445,120.445,18.77368504050284,765.4849999999999,765.4849999999999,118.90000525651799,0.65,0.65
FIRST AID,DAY,SQUAMISH,,8.0,8.0,0.0,2,53.17,53.17,0.0,1.5,1.5,,39.8775,39.8775,56.39530133353309,644.68625,644.68625,84.59295200029972,0.575,0.65
TRACTOR TRAILER,NIGHT,WATERFRONT TRAIN. CNTR,YARD (TT),8.0,8.0,0.0,2,70.32,70.32,0.0,,,,105.155,105.155,0.0,562.56,562.56,0.0,0.6,0.6
TRAINER,DAY,WATERFRONT TRAIN. CNTR,SENIOR (TRNR),8.0,8.0,0.0,2,55.3,55.3,0.0,,,,82.95,82.95,0.0,442.4,442.4,0.0,0.6,0.6
TRAINER,DAY,WATERFRONT TRAIN. CNTR,SENIOR,8.0,8.0,0.0,2,79.91,79.91,10.28133259845241,0.0,0.0,0.0,139.99,139.99,45.11341263970171,649.28,649.28,96.39279641135023,0.6,0.6
BULK OPERATOR,NIGHT,LYNNTERM,,8.0,8.0,0.0,2,70.67,70.67,0.0,,,,105.505,105.505,0.0,565.36,565.36,0.0,0.2,0.2
SHIP GANTRY,DAY,CENTENNIAL,,8.0,8.0,0.0,2,60.615,60.615,10.528819971867692,,,,90.9225,90.9225,15.793229957801545,484.92,484.92,84.23055977494154,0.5,0.5
WHEAT SPECIALTY,DAY,WATERFRONT TRAIN. CNTR,,7.5,7.5,0.0,2,64.19,64.19,10.946012972767754,0.5,0.5,,95.71,95.71,16.41901945915163,508.255,508.255,120.03844717422831,0.825,0.9
FIRST AID,DAY,VAN WHARVES,,8.0,8.0,0.0,2,54.485,54.485,1.8596908345206167,1.0,1.0,0.0,81.97749999999999,81.97749999999999,3.143089642374214,517.8575000000001,517.8575000000001,18.020616318539133,0.65,0.65
FIRST AID,DAY,NEPTUNE,,8.0,8.0,0.0,2,53.17,53.17,0.0,1.25,1.25,0.3535533905932738,79.755,79.755,0.0,525.05375,525.05375,28.197650666766545,0.65,0.65
FIRST AID,DAY,FIBRECO,STORES (FA),8.0,8.0,0.0,2,56.3,56.3,0.0,,,,83.7,83.7,0.3535533905932738,471.3875,471.3875,29.680807140305348,0.6,0.6
FIRST AID,DAY,FIBRECO,SHIP (FA),8.0,8.0,0.0,2,55.8,55.8,0.0,,,,83.45,83.45,0.0,446.4,446.4,0.0,0.6,0.6
FIRST AID,DAY,CHEMTRADE,SHIP (FA),8.0,8.0,0.0,2,55.8,55.8,0.0,,,,83.45,83.45,0.0,446.4,446.4,0.0,0.6,0.6
TRACTOR TRAILER,DAY,DELTAPORT,RAIL (TT),8.0,8.0,0.0,2,71.43,71.43,0.0,1.0,1.0,0.0,106.82,106.82,0.0,678.26,678.26,0.0,0.75,0.75
FIRST AID,DAY,CHEMTRADE,,8.0,8.0,0.0,2,53.17,53.17,0.0,,,,39.8775,39.8775,56.39530133353309,425.36,425.36,0.0,0.5,0.5
FIRST AID,DAY,WATERFRONT TRAIN. CNTR,SHIP (FA),8.0,8.0,0.0,2,55.8,55.8,0.0,,,,83.45,83.45,0.0,446.4,446.4,0.0,0.6,0.6
TRACTOR TRAILER,DAY,LYNNTERM,YARD (TT),8.0,8.0,0.0,2,71.15,71.15,25.42755985146824,,,,106.5625,106.5625,37.911530073316754,569.2,569.2,203.4204788117459,0.6,0.6
WHEAT MACHINE,GRAVEYARD,VITERRA PAC,,7.5,7.5,0.0,2,86.7,86.7,0.0,,,,129.65249999999997,129.65249999999997,0.10960155108390562,715.0375,715.0375,0.0,0.75,0.75
TRACTOR TRAILER,DAY,WATERFRONT TRAIN. CNTR,YARD (TT),8.0,8.0,0.0,2,54.56,54.56,1.9657568516986028,,,,81.6775,81.6775,2.7188255736622744,436.48,436.48,15.726054813588823,0.44999999999999996,0.6
ELECTRICIAN,NIGHT,VAN WHARVES,,8.0,8.0,0.0,2,90.98,90.98,0.0,,,,135.22,135.22,0.0,727.84,727.84,0.0,0.5,0.5
REACHSTACKER,DAY,LYNNTERM,,8.0,8.0,0.0,2,60.615,60.615,10.528819971867692,,,,90.9225,90.9225,15.793229957801545,484.92,484.92,84.23055977494154,0.5,0.5
(deleted option),NIGHT,VANTERM,,8.0,8.0,0.0,2,79.075,79.075,13.30067855411896,,,,118.6125,118.6125,19.95101783117844,632.6,632.6,106.40542843295168,0.5,0.5
ELECTRICIAN,NIGHT,FIBRECO,,8.0,8.0,0.0,2,72.17,72.17,0.0,,,,107.005,107.005,0.0,577.36,577.36,0.0,0.5,0.5
FIRST AID,GRAVEYARD,NEPTUNE,SHIP (FA),6.5,6.5,0.0,2,89.23,89.23,0.3535533905932738,1.0,1.0,0.7071067811865476,133.22,133.22,0.0,713.215,713.215,91.9026683508156,0.75,0.75
BULLDOZER,GRAVEYARD,VAN WHARVES,,6.5,6.5,0.0,2,87.265,87.265,1.7182694782833154,2.0,2.0,,130.89749999999998,130.89749999999998,2.577404217424963,722.8824999999999,722.8824999999999,208.9677315101545,0.575,0.65
ELECTRICIAN,DAY,VAN WHARVES,,8.0,8.0,0.0,2,65.53999999999999,65.53999999999999,10.946012972767763,1.5,1.5,,97.06,97.06,16.41901945915163,605.8225,605.8225,202.83004464945526,0.575,0.65
BULK OPERATOR,GRAVEYARD,FIBRECO,,6.5,6.5,0.0,2,86.105,86.105,4.772970773009196,,,,128.9075,128.9075,6.80590276892052,559.6825,559.6825,31.02431002455977,0.5,0.5
FIRST AID,GRAVEYARD,VAN WHARVES,SHIP (FA),6.5,6.5,0.0,2,88.24000000000001,88.24000000000001,1.7536248173426356,1.5,1.5,0.0,131.64749999999998,131.64749999999998,2.930957608018257,771.03125,771.03125,15.79499772475457,0.75,0.75
DOCK CHECKER,GRAVEYARD,LYNNTERM,,6.5,6.5,0.0,2,87.765,87.765,1.7182694782833154,,,,131.39749999999998,131.39749999999998,2.577404217424963,570.4725000000001,570.4725000000001,11.168751608841529,0.5,0.5
FIRST AID,NIGHT,FRASER SURREY,DOCK (FA),8.5,8.5,0.7071067811865476,2,79.575,79.575,13.30067855411896,0.5,0.5,0.0,119.1125,119.1125,19.95101783117844,810.99625,810.99625,66.76325451268087,0.875,1.0
LABOUR,DAY,CARGILL,BLANK,8.0,8.0,0.0,2,63.04,63.04,10.94601297276776,,,,94.56,94.56,16.41901945915163,504.32,504.32,87.56810378214207,0.6,0.6
FRONT END LOADER,NIGHT,PORT MOODY,,8.0,8.0,0.0,2,69.67,69.67,0.0,,,,104.505,104.505,0.0,557.36,557.36,0.0,0.35,0.5
HATCH TENDER/SIGNALS,NIGHT,DELTAPORT,,8.0,8.0,0.0,2,70.67,70.67,0.0,,,,105.505,105.505,0.0,565.36,565.36,0.0,0.5,0.5
HATCH TENDER/SIGNALS,GRAVEYARD,LYNNTERM,,6.5,6.5,0.0,2,99.32499999999999,99.32499999999999,17.359471478129734,,,,148.4875,148.4875,26.039207217194637,645.6125,645.6125,112.83656460784323,0.5,0.5
LIFT TRUCK,DAY,UNIVAR,,8.0,8.0,0.0,2,53.67,53.67,0.0,,,,80.255,80.255,0.0,429.36,429.36,0.0,0.5,0.5
LABOUR,DAY,CANADA PLACE,UTILITY (LAB),8.0,8.0,0.0,2,71.89,71.89,23.461802999769652,,,,107.83500000000001,107.83500000000001,35.19270449965447,575.12,575.12,187.69442399815722,0.6,0.6
HATCH TENDER/SIGNALS,DAY,VAN WHARVES,,8.0,8.0,0.0,2,62.18,62.18,8.315575746753803,,,,93.02000000000001,93.02000000000001,12.826917010723978,497.44,497.44,66.52460597403042,0.5,0.5
HATCH TENDER/SIGNALS,DAY,FRASER SURREY,,8.0,8.0,0.0,2,64.03999999999999,64.03999999999999,10.946012972767763,0.0,0.0,,95.56,95.56,16.41901945915163,512.3199999999999,512.3199999999999,87.5681037821421,0.5,0.5
GEARPERSON,NIGHT,VANTERM,,8.0,8.0,0.0,2,68.65,68.65,2.3617366491630563,1.5,1.5,,102.8125,102.8125,3.3127952698589764,624.5525,624.5525,87.67063426541414,0.575,0.65
LIFT TRUCK,NIGHT,CANADA PLACE,,7.75,7.75,0.3535533905932738,2,79.575,79.575,13.30067855411896,,,,119.1125,119.1125,19.95101783117844,614.355,614.355,74.94624773796218,0.625,0.75
GEARPERSON,NIGHT,SQUAMISH,,8.0,8.0,0.0,2,79.725,79.725,13.30067855411896,,,,52.5775,52.5775,74.3558135756714,717.5550000000001,717.5550000000001,6.385174234114626,0.5,0.5
GEARPERSON,NIGHT,CENTENNIAL,,8.5,8.5,0.7071067811865476,2,70.32,70.32,0.0,0.5,0.5,,105.155,105.155,0.0,624.00875,624.00875,12.545842065202324,0.7,0.75
GEARPERSON,GRAVEYARD,LYNNTERM,,6.5,6.5,0.0,2,86.7,86.7,0.0,,,,129.725,129.725,0.0,563.55,563.55,0.0,0.5,0.5
LABOUR,GRAVEYARD,ALLIANCE GRAIN,BLANK,7.25,7.25,1.0606601717798212,2,87.265,87.265,1.7182694782833154,,,,130.89749999999998,130.89749999999998,2.577404217424983,631.76,631.76,80.10105617281208,0.725,0.85
LABOUR,DAY,WATERFRONT TRAIN. CNTR,SPARE (LAB),6.0,6.0,2.8284271247461903,2,82.94999999999999,82.94999999999999,39.10300499961608,,,,124.42500000000001,124.42500000000001,58.65450749942411,442.4,442.4,0.0,0.725,0.85
LABOUR,DAY,WATERFRONT TRAIN. CNTR,JANITOR (LAB),8.0,8.0,0.0,2,63.04,63.04,10.94601297276776,,,,94.56,94.56,16.41901945915163,504.32,504.32,87.56810378214207,0.6,0.6
LABOUR,DAY,WATERFRONT TRAIN. CNTR,,8.0,8.0,0.0,2,53.17,53.17,0.0,0.0,0.0,,79.755,79.755,0.0,425.36,425.36,0.0,0.35,0.5
LINES,GRAVEYARD,CANADA PLACE,,4.0,4.0,0.0,2,86.05,86.05,0.0,,,,129.075,129.075,0.0,344.2,344.2,0.0,0.75,0.75
LINES,GRAVEYARD,CARGILL,,4.5,4.5,0.7071067811865476,2,87.265,87.265,1.7182694782833154,,,,130.89749999999998,130.89749999999998,2.577404217424963,392.08500000000004,392.08500000000004,53.973460607969145,0.75,0.75
LABOUR,GRAVEYARD,NEPTUNE,SHEDMEN (LAB),6.5,6.5,0.0,2,87.265,87.265,1.7182694782833154,,,,130.89749999999998,130.89749999999998,2.577404217424983,567.2225000000001,567.2225000000001,11.168751608841449,0.6,0.6
LABOUR,GRAVEYARD,PORT MOODY,,6.5,6.5,0.0,2,83.9,83.9,1.6546298679765186,,,,62.0475,62.0475,87.74841601134462,545.35,545.35,10.755094141847414,0.5,0.5
LABOUR,NIGHT,VANTERM,UTILITY (LAB),8.0,8.0,0.0,2,69.67,69.67,0.0,,,,104.505,104.505,0.0,557.36,557.36,0.0,0.6,0.6
LABOUR,NIGHT,ALLIANCE GRAIN,,6.0,6.0,2.8284271247461903,2,66.98,66.98,0.0,0.5,0.5,,100.47,100.47,0.0,426.99750000000006,426.99750000000006,224.96955796840604,0.7,0.75
LABOUR,NIGHT,FRASER SURREY,LASHING (LAB),8.0,8.0,0.0,2,69.67,69.67,0.0,0.0,0.0,,104.505,104.505,0.0,557.36,557.36,0.0,0.6,0.6
LABOUR,NIGHT,DELTAPORT,UTILITY (LAB),8.0,8.0,0.0,2,69.67,69.67,0.0,,,,104.505,104.505,0.0,557.36,557.36,0.0,0.6,0.6
LABOUR,NIGHT,LYNNTERM,COASTWISE (LAB),8.0,8.0,0.0,2,69.67,69.67,0.0,,,,104.505,104.505,0.0,557.36,557.36,0.0,0.6,0.6
LABOUR,NIGHT,LYNNTERM,LASHING (LAB),8.0,8.0,0.0,2,69.67,69.67,0.0,,,,104.505,104.505,0.0,557.36,557.36,0.0,0.6,0.6
HEAD CHECKER,GRAVEYARD,VANTERM,OUTGATE (HC),6.5,6.5,0.0,2,87.91499999999999,87.91499999999999,1.7182694782833103,1.5,1.5,0.0,131.5475,131.5475,2.577404217424963,768.76875,768.76875,15.034857934978959,0.75,0.75
